测试工程师,富途,互联网,1000-9999人,已上市,15-25K·15薪,深圳,经验不限本科,年终奖交通补贴节日福利定期体检五险一金加班补助餐补零食下午茶员工旅游,软件测试自动化测试白盒测试PythonJava
测试工程师,上海小牛互娱,互联网,1000-9999人,不需要融资,15-30K·13薪,上海,3-5年学历不限,员工旅游全勤奖加班补助零食下午茶带薪年假节日福利餐补年终奖五险一金住房补贴,测试测试工程师自动化测试移动端测试
测试工程师,携程集团,互联网,10000人以上,已上市,18-35K·16薪,上海,3-5年本科,年终奖五险一金,支付测试SQLjavapython前端测试
测试工程师,华为技术有限公司,计算机软件,10000人以上,不需要融资,11-22K,南京,1-3年本科,补充医疗保险离职补偿餐补节日福利加班补助员工旅游定期体检五险一金免费班车带薪年假零食下午茶年终奖交通补助,自动化测试系统测试测试开发安全测试Python
测试工程师,紫光云,计算机软件,1000-9999人,不需要融资,11-22K·14薪,天津,3-5年本科,节日福利五险一金定期体检带薪年假餐补免费班车培训学习,PythonShell
测试工程师,波科,医疗健康,10000人以上,已上市,15-25K,上海,1-3年本科,五险一金定期体检养老储蓄计划零食下午茶公司产品免费年终奖国外培训补充公积金交通补助健身住房补贴节日福利补充医疗保险带薪年假员工旅游餐补,白盒测试
测试工程师,百度,互联网,10000人以上,已上市,20-40K·15薪,北京,3-5年本科,餐补住房补贴节日福利五险一金员工旅游通讯补贴加班补助带薪年假老板Nice交通补助年终奖团队氛围好零食下午茶定期体检补充医疗保险娱乐健身免费班车,性能测试功能测试PythonShell智能硬件
测试工程师,中企动力,互联网,1000-9999人,不需要融资,16-30K,北京,3-5年大专,通讯补贴交通补助补充医疗保险五险一金节日福利带薪年假年终奖,软件测试性能测试功能测试接口测试
测试工程师,宇信科技集团,计算机软件,1000-9999人,已上市,16-21K·13薪,广州,10年以上大专,五险一金节日福利加班补助员工旅游交通补助餐补通讯补贴股票期权年终奖补充医疗保险免费班车定期体检零食下午茶带薪年假,接口测试接口自动化测试SQL金融测试
测试工程师,金风科技,计算机软件,1000-9999人,已上市,15-25K,北京,1-3年本科,年终奖带薪年假包吃五险一金免费班车餐补节日福利定期体检补充医疗保险,软件测试系统测试灰盒测试禅道
测试工程师,多益网络,互联网,1000-9999人,不需要融资,12-24K·15薪,广州,经验不限学历不限,五险一金全勤奖年终奖,游戏软件测试功能测试互联网APP测试
测试工程师,长地万方,互联网,500-999人,已上市,15-25K·16薪,上海,1-3年本科,带薪年假五险一金包吃年终奖免费班车节日福利定期体检交通补助零食下午茶股票期权通讯补贴补充医疗保险加班补助餐补,Shell测试
测试工程师,赛意信息,计算机软件,10000人以上,已上市,13-22K,北京,3-5年本科,节日福利员工旅游定期体检免费班车带薪年假五险一金项目补贴年终奖零食下午茶通讯补贴补充医疗保险,测试测试工程师自动化测试性能测试
测试工程师,汇川技术,仪器仪表/工业自动化,1000-9999人,已上市,15-25K,深圳,3-5年本科,通讯补贴带薪年假五险一金住房补贴员工旅游年终奖补充医疗保险餐补节日福利交通补助定期体检股票期权,软件测试自动化测试性能测试功能测试TestNG
测试工程师,诚迈科技,移动互联网,1000-9999人,已上市,13-22K,北京,1-3年大专,五险一金餐补节日福利加班补助定期体检员工旅游免费班车股票期权带薪年假,web端测试APP测试
测试工程师,快手,社交网络,10000人以上,已上市,20-40K·16薪,北京,3-5年本科,定期体检包吃零食下午茶带薪年假五险一金股票期权加班补助节日福利员工旅游免费班车餐补住房补贴年终奖交通补助补充医疗保险,自动化测试测试开发服务端测试性能测试
测试工程师,TCL实业,智能硬件,10000人以上,不需要融资,15-30K·15薪,深圳,3-5年本科,员工旅游定期体检免费班车年终奖带薪年假五险一金零食下午茶加班补助,软件测试自动化测试PythonLinuxAndroid
测试工程师,锐捷网络,通信/网络设备,1000-9999人,已上市,20-25K·13薪,南京,1-3年本科,带薪年假五险一金包吃免费班车员工旅游加班补助定期体检交通补助年终奖通讯补贴补充医疗保险零食下午茶爱心基金节日福利餐补,路由器自动化测试数通产品交换机组播
测试工程师,科磊半导体设备技术,其他行业,1000-9999人,已上市,15-25K·13薪,上海,经验不限本科,股票期权零食下午茶定期体检免费班车通讯补贴带薪年假餐补年终奖住房补贴员工旅游节日福利五险一金,测试
测试工程师,华汽集团,4S店/后市场,1000-9999人,不需要融资,15-29K,南京,3-5年本科,,软件测试自动化测试性能测试功能测试
测试工程师,饿了么,O2O,10000人以上,不需要融资,20-40K,北京,3-5年本科,股票期权通讯补贴公司团建餐补员工旅游包吃五险一金补充医疗保险节日福利零食下午茶交通补助免费班车年终奖定期体检带薪年假,自动化测试性能测试功能测试
测试工程师,腾讯,互联网,10000人以上,已上市,25-50K·16薪,深圳,5-10年本科,住房补贴免费班车带薪年假五险一金餐补补充医疗保险股票期权全勤奖员工旅游零食下午茶定期体检年终奖节日福利,软件测试自动化测试性能测试功能测试
测试工程师,中通吉网络技术,物流/仓储,1000-9999人,已上市,15-25K·13薪,上海,5-10年本科,带薪年假员工旅游节日福利免费员工住宿免费班车餐补年终奖五险一金,服务端测试软件测试功能测试
测试工程师,中国电信云,计算机软件,1000-9999人,已上市,18-30K·15薪,北京,5-10年本科,免费班车通讯补贴补充医疗保险带薪年假节日福利五险一金交通补助员工旅游零食下午茶餐补年终奖定期体检,Linux通信测试网络测试网络安全通信
测试工程师,用友网络,互联网,10000人以上,已上市,16-24K,北京,3-5年本科,交通补助节日福利餐补股票期权定期体检年终奖员工旅游带薪年假五险一金通讯补贴,功能测试软件测试
测试工程师,博彦科技,计算机软件,1000-9999人,已上市,11-22K·13薪,深圳,经验不限大专,五险一金节日福利定期体检年终奖免费班车带薪年假,APP测试自动化测试测试开发性能测试SQL
测试工程师,QF,人力资源服务,500-999人,不需要融资,25-45K·16薪,北京,经验不限学历不限,,软件测试自动化测试性能测试功能测试
测试工程师,淘宝,移动互联网,1000-9999人,已上市,20-40K·16薪,杭州,1-3年本科,免费班车五险一金股票期权带薪年假餐补定期体检年终奖员工旅游,测试测试工程师自动化测试测试开发APP测试
测试工程师,万兴科技,计算机软件,1000-9999人,已上市,30-40K,深圳,3-5年本科,节日福利婚育津贴定期体检员工调户五险一金年终奖股票期权项目奖金骨干配车带薪年假,测试测试工程师自动化测试软件测试系统测试
测试工程师,科思科技,计算机软件,500-999人,已上市,15-25K·14薪,深圳,经验不限本科,带薪年假五险一金弹性工作制周末双休节日福利员工旅游零食下午茶绩效奖金加班补助,测试工程师软件测试测试开发硬件测试交换机
测试工程师,武汉佰钧成技术,计算机软件,1000-9999人,不需要融资,15-28K,深圳,3-5年大专,六险一金定期体检节日福利商业保险带薪年假员工福利补充医疗保险薪资待遇五险一金,测试工程师web端测试白盒测试黑盒测试
测试工程师,南京叶子科技有限...,互联网,500-999人,不需要融资,15-30K·14薪,南京,5-10年本科,定期体检五险一金年终奖带薪年假餐补零食下午茶交通补助加班补助节日福利,测试测试工程师自动化测试性能测试白盒测试
测试工程师,易宝软件,互联网,1000-9999人,不需要融资,15-25K,南京,3-5年本科,五险一金零食下午茶加班补助免费班车节日福利,自动化测试web端测试性能测试功能测试
测试工程师,智慧芽,互联网,1000-9999人,D轮及以上,15-25K·13薪,苏州,5-10年本科,零食下午茶带薪年假节日福利期权激励定期体检年终奖补充医疗保险项目激励股票期权五险一金员工旅游,自动化测试性能测试系统测试web端测试
测试工程师,软通动力信息技术集团,计算机软件,10000人以上,已上市,11-22K,武汉,经验不限本科,节日福利五险一金定期体检带薪年假,软件测试自动化测试性能测试功能测试
测试工程师,格创东智,计算机服务,1000-9999人,不需要融资,14-25K·15薪,深圳,1-3年本科,零食下午茶带薪年假年终奖五险一金餐补节日福利交通补助加班补助通讯补贴,软件测试Linux工业互联网
测试工程师,润和软件,移动互联网,10000人以上,已上市,16-25K·13薪,南京,3-5年本科,股票期权年终奖餐补节日福利加班补助五险一金员工旅游带薪年假,自动化测试接口测试服务端测试
测试工程师,云学堂,互联网,1000-9999人,D轮及以上,16-25K·14薪,苏州,5-10年本科,年终奖带薪年假五险一金定期体检餐补通讯补贴员工旅游节日福利,测试测试工程师自动化测试功能测试
测试工程师,海康威视,计算机软件,10000人以上,已上市,15-25K·15薪,杭州,3-5年本科,五险一金通讯补贴补充医疗保险餐补定期体检年终奖免息住房借款股票期权带薪年假交通补助,自动化测试性能测试Shell
测试工程师,达达集团,O2O,1000-9999人,已上市,16-30K,北京,5-10年本科,免费班车通讯补贴带薪年假节日福利定期体检员工旅游五险一金年终奖零食下午茶,自动化测试系统测试接口测试接口自动化测试
测试工程师,bilibili,互联网,10000人以上,已上市,20-40K·15薪,上海,经验不限本科,补充医疗保险节日福利股票期权年终奖带薪年假定期体检餐补员工旅游通讯补贴交通补助五险一金全勤奖包吃零食下午茶,软件测试自动化测试性能测试白盒测试Python
测试工程师,招银网络科技,计算机软件,1000-9999人,不需要融资,15-25K,成都,1-3年本科,补充医疗保险五险一金定期体检通讯补贴住房补贴带薪年假节日福利餐补年终奖,自动化测试软件测试功能测试
测试工程师,SenseTime,计算机软件,1000-9999人,C轮,25-50K·15薪,北京,3-5年本科,带薪年假定期体检交通补助餐补五险一金股票期权年终奖包吃住房补贴零食下午茶通讯补贴补充医疗保险节日福利,自动化测试测试开发PythonJmetergolang
测试工程师,浙江大华,互联网,10000人以上,已上市,14-28K,杭州,3-5年本科,带薪年假包吃节日福利交通补助定期体检住房补贴员工旅游股票期权年终奖通讯补贴免费班车住房免息贷款餐补加班补助五险一金全勤奖补充医疗保险零食下午茶,云计算大数据软件测试Python数据挖掘
测试工程师,喜马拉雅,移动互联网,1000-9999人,D轮及以上,15-30K,上海,5-10年本科,带薪年假零食下午茶年终奖免费班车五险一金员工旅游定期体检节日福利餐补,测试工程师软件测试自动化测试功能测试
测试工程师,中兴通讯股份有限公司,通信/网络设备,10000人以上,已上市,16-30K·16薪,深圳,经验不限本科,通讯补贴带薪年假节日福利员工旅游年终奖补充医疗保险五险一金交通补助免费班车餐补定期体检,软件测试功能测试网络协议网络交换技术
测试工程师,中信建投证券,互联网金融,10000人以上,已上市,15-30K·14薪,西安,3-5年硕士,通讯补贴带薪年假年终奖定期体检五险一金补充医疗保险节日福利交通补助餐补,测试测试工程师软件测试自动化测试性能测试
测试工程师,思派网络,互联网,1000-9999人,D轮及以上,15-25K·13薪,北京,3-5年本科,补充医疗保险股票期权五险一金补充公积金餐补通讯补贴节日福利带薪年假年终奖定期体检员工旅游,测试测试工程师自动化测试性能测试接口测试
测试工程师,国美控股集团,互联网,10000人以上,不需要融资,15-30K·14薪,北京,5-10年本科,加班补助通讯补贴餐补带薪年假五险一金节日福利年终奖定期体检员工旅游,系统测试接口测试自动化测试性能测试
测试工程师,涂鸦智能,互联网,1000-9999人,已上市,12-24K·15薪,杭州,3-5年本科,每月团建费每年outing交通补助加班补助员工旅游节日福利定期体检年终奖股票期权带薪年假五险一金通讯补贴,软件测试自动化测试功能测试白盒测试
测试工程师,诺亚财富,互联网金融,1000-9999人,已上市,15-30K·16薪,上海,5-10年本科,五险一金通讯补贴零食下午茶年终奖节日福利定期体检补充医疗保险带薪年假股票期权全勤奖员工旅游,自动化测试性能测试接口测试APP测试Python
测试工程师,斗鱼,互联网,1000-9999人,已上市,20-40K·15薪,武汉,5-10年本科,带薪年假五险一金零食下午茶股票期权节日福利定期体检补充医疗保险年终奖餐补,测试工程师软件测试自动化测试白盒测试
测试工程师,居理买房网,互联网,1000-9999人,C轮,16-26K·14薪,北京,5-10年本科,住房补贴零食下午茶交通补助全勤奖带薪年假定期体检员工旅游餐补五险一金节日福利,接口自动化测试Pythonweb端测试禅道MySQL
测试工程师,杭州软通动力,计算机软件,10000人以上,已上市,11-22K,杭州,3-5年本科,带薪年假定期体检节日福利五险一金加班补助,性能测试接口测试Shell自动化测试Jmeter
测试工程师,Shopee,电子商务,1000-9999人,已上市,50-65K·15薪,深圳,5-10年本科,零食下午茶带薪年假五险一金定期体检补充医疗保险,软件测试Python自动化测试性能测试Java
测试工程师,聚水潭,电子商务,1000-9999人,C轮,15-30K·17薪,杭州,3-5年本科,餐补员工旅游股票期权交通补助通讯补贴节日福利贴心关怀五险一金零食下午茶定期体检年终奖带薪年假,性能测试功能测试接口测试SQLJmeter
测试工程师,货拉拉科技,互联网,10000人以上,D轮及以上,25-50K·14薪,深圳,经验不限本科,年终奖员工旅游五险一金节日福利交通补助带薪年假零食下午茶,自动化测试性能测试功能测试接口测试Java
测试工程师,上海华为技术有限公司,通信/网络设备,10000人以上,不需要融资,18-25K,上海,1-3年本科,员工旅游年终奖五险一金带薪年假定期体检节日福利,软件测试自动化测试
测试工程师,荣耀,通信/网络设备,1000-9999人,不需要融资,20-40K·16薪,北京,经验不限本科,年终奖加班补助节日福利定期体检零食下午茶带薪年假股票期权员工旅游补充医疗保险五险一金,软件测试自动化测试PythonLinuxJava
测试工程师,完美世界,游戏,1000-9999人,已上市,20-35K,北京,3-5年本科,定期体检免费健身房年终奖交通补助餐补补充医疗保险五险一金节日福利员工旅游,移动端测试
测试工程师,华为,计算机软件,10000人以上,不需要融资,20-40K·15薪,杭州,经验不限本科,加班补助宵夜交通补助年终奖通讯补贴补充医疗保险员工旅游带薪年假住房补贴节日福利零食下午茶,软件测试Python性能测试功能测试白盒测试
测试工程师,有赞,互联网,1000-9999人,已上市,20-35K·14薪,杭州,3-5年本科,餐补免费班车带薪年假通讯补贴零食下午茶股票期权员工旅游定期体检五险一金节日福利交通补助年终奖,自动化测试性能测试功能测试接口测试
测试工程师,微盟,互联网,1000-9999人,已上市,18-30K·14薪,上海,3-5年大专,零食下午茶节日福利加班打车报销带薪年假带薪病假加班餐补住房补贴员工活动五险一金员工旅游餐补节日福利培训定期体检年终奖股票期权,自动化测试接口测试测试开发安全测试Python
测试工程师,金山办公软件,移动互联网,1000-9999人,已上市,12-24K,武汉,1-3年本科,定期体检餐补包吃零食下午茶免费班车员工旅游节日福利补充医疗保险五险一金年终奖带薪年假,Python移动端APP测试Android测试自动化测试
测试工程师,微众银行,互联网金融,1000-9999人,不需要融资,15-30K,深圳,经验不限本科,定期体检餐补年终奖员工旅游零食下午茶免费班车补充医疗保险交通补助带薪年假节日福利五险一金通讯补贴,测试工程师移动端测试PythonJavaJmeter
测试工程师,Keep,互联网,500-999人,D轮及以上,20-40K·14薪,北京,3-5年本科,节日福利股票期权五险一金定期体检带薪年假补充医疗保险餐补年终奖,功能测试
测试工程师,易宝软件,计算机软件,1000-9999人,不需要融资,16-22K,深圳,3-5年本科,交通补助节日福利餐补带薪年假补充医疗保险定期体检年终奖员工旅游免费班车加班补助零食下午茶五险一金,软件测试性能测试功能测试web端测试
测试工程师,RingCentral铃盛,计算机软件,500-999人,已上市,15-25K·14薪,杭州,5-10年本科,节日福利年终奖餐补五险一金零食下午茶带薪年假股票期权补充医疗保险住房补贴定期体检,PythonLinuxVoIPsip
测试工程师,支付宝口碑,O2O,1000-9999人,不需要融资,18-30K,上海,3-5年本科,五险一金交通补助带薪年假节日福利定期体检餐补补充医疗保险员工旅游零食下午茶,功能测试测试开发手机测试
测试工程师,中软国际,计算机软件,10000人以上,已上市,12-24K·13薪,南京,经验不限本科,员工旅游年终奖节日福利零食下午茶免费班车餐补五险一金带薪年假定期体检加班补助,软件测试测试开发
测试工程师,阿里集团,移动互联网,10000人以上,已上市,25-50K·16薪,上海,3-5年本科,加班补助定期体检五险一金餐补补充医疗保险交通补助通讯补贴零食下午茶,性能测试自动化测试软件测试
测试工程师,京东集团,电子商务,10000人以上,已上市,20-40K·16薪,北京,3-5年本科,节日福利免费班车交通补助定期体检股票期权带薪年假年终奖餐补零食下午茶包吃补充医疗保险五险一金员工旅游,自动化测试server端测试测试开发移动端测试
测试工程师,光汇石油集团,互联网,1000-9999人,已上市,15-30K,深圳,5-10年本科,五险一金交通补助补充医疗保险带薪年假包吃餐补,性能测试功能测试web端测试移动端测试
测试工程师,圆通速递,计算机软件,500-999人,不需要融资,15-25K,上海,5-10年本科,公司健身房包吃提供宿舍公司电影院免费班车,自动化测试性能测试系统测试SQLLinux
测试工程师,顺丰科技,互联网,1000-9999人,不需要融资,15-25K·15薪,深圳,3-5年本科,包吃五险一金节日福利定期体检加班补助员工旅游带薪年假股票期权餐补年终奖交通补助零食下午茶通讯补贴免费班车,软件测试web端测试
测试工程师,AKULAKU,互联网金融,1000-9999人,D轮及以上,15-30K,深圳,经验不限本科,五险一金带薪年假年终奖定期体检,自动化测试Python数据大数据大数据测试
测试工程师,法本,计算机软件,10000人以上,已上市,13-21K,北京,5-10年本科,企业文化零食下午茶带薪年假年终奖节日福利员工旅游加班补助五险一金全勤奖定期体检,接口测试智能仓储
测试工程师,小鹏汽车,汽车生产,10000人以上,已上市,20-40K·15薪,广州,5-10年本科,定期体检团建费股票期权五险一金餐补节日福利年终奖带薪年假包吃补充医疗保险,软件测试自动化测试性能测试功能测试Python
测试工程师,悠可,电子商务,1000-9999人,已上市,15-25K·13薪,杭州,1-3年本科,悠家超市员工旅游大牌内购一元福利带薪年假定期体检股票期权节日福利五险一金免费班车补充医疗保险零食下午茶年终奖,软件测试自动化测试性能测试测试开发
测试工程师,华为,计算机软件,10000人以上,不需要融资,15-25K·14薪,杭州,1-3年本科,补充医疗保险宵夜年终奖员工旅游住房补贴通讯补贴加班补助零食下午茶节日福利带薪年假交通补助,软件测试ShellPythonLinux云计算
测试工程师,北京博睿宏远,计算机软件,500-999人,已上市,18-30K,北京,3-5年本科,员工旅游通讯补贴年终奖零食下午茶交通补助定期体检带薪年假股票期权节日福利餐补五险一金,自动化测试性能测试压力测试PythonLinux
测试工程师,BOSS直聘,人力资源服务,1000-9999人,已上市,20-35K·16薪,北京,1-3年本科,五险一金餐补节日福利补充医疗保险定期体检员工旅游加班补助股票期权年终奖交通补助住房补贴带薪年假,Linux接口测试大数据测试系统测试Java
测试工程师,深信服科技,计算机软件,1000-9999人,已上市,16-26K·14薪,深圳,1-3年本科,通讯补贴免息购房贷款零食下午茶餐补节日福利员工旅游加班补助带薪年假超高标准假期玩转各俱乐部定期体检包吃股票期权年终奖住房补贴补充医疗保险交通补助五险一金重大疾病保障,测试工程师大数据云计算性能测试自动化测试
测试工程师,滴滴,移动互联网,1000-9999人,D轮及以上,40-55K·15薪,北京,5-10年本科,五险一金定期体检补充医疗保险,自动化测试白盒测试大数据测试PythonJava
测试工程师,NIO蔚来,汽车生产,10000人以上,已上市,20-40K,上海,5-10年本科,带薪年假股票期权补充医疗保险通讯补贴,自动化测试接口测试PythonJavaShell
测试工程师,时空电动,汽车生产,1000-9999人,C轮,20-30K·14薪,杭州,5-10年大专,加班补助带薪年假零食下午茶五险一金年终奖弹性工作时间定期体检,自动化测试Java接口测试
测试工程师,小米,互联网,10000人以上,已上市,20-30K·14薪,深圳,经验不限本科,五险一金全勤奖餐补年终奖节日福利股票期权定期体检带薪年假补充医疗保险12%公积金,功能测试性能测试软件测试
测试工程师,软通动力,计算机软件,10000人以上,已上市,15-25K,南京,3-5年本科,五险一金全勤奖免费班车带薪年假零食下午茶团建活动节日福利员工旅游加班补助定期体检,测试测试工程师自动化测试性能测试
测试工程师,华为技术有限公司,计算机软件,10000人以上,不需要融资,15-30K,合肥,经验不限本科,餐补五险一金零食下午茶定期体检年终奖离职补偿带薪年假加班补助补充医疗保险免费班车交通补助员工旅游节日福利,通信测试黑盒测试测试开发软件测试整机测试
测试工程师,百度,互联网,10000人以上,已上市,20-40K·15薪,北京,1-3年本科,通讯补贴定期体检节日福利员工旅游五险一金娱乐健身住房补贴餐补加班补助补充医疗保险零食下午茶免费班车团队氛围好年终奖老板Nice带薪年假交通补助,软件测试自动化测试性能测试功能测试
测试工程师,宇信科技集团,计算机软件,1000-9999人,已上市,17-22K·13薪,佛山,3-5年大专,交通补助员工旅游补充医疗保险免费班车定期体检餐补零食下午茶带薪年假通讯补贴年终奖加班补助节日福利五险一金股票期权,自动化测试接口测试白盒测试黑盒测试
测试工程师,TCL实业,智能硬件,10000人以上,不需要融资,11-22K,深圳,经验不限本科,员工旅游加班补助五险一金免费班车定期体检年终奖带薪年假零食下午茶,测试工程师软件测试自动化测试
测试工程师,锐捷网络,通信/网络设备,1000-9999人,已上市,12-24K·15薪,福州,经验不限本科,餐补零食下午茶定期体检免费班车通讯补贴员工旅游交通补助爱心基金五险一金补充医疗保险年终奖加班补助带薪年假包吃节日福利,测试工程师ccieccnphcieccnahcip
测试工程师,腾讯,互联网,10000人以上,已上市,20-40K·16薪,深圳,经验不限本科,零食下午茶免费班车带薪年假补充医疗保险节日福利员工旅游股票期权五险一金住房补贴年终奖定期体检餐补全勤奖,测试测试工程师自动化测试白盒测试测试开发
测试工程师,中国电信云,计算机软件,1000-9999人,已上市,17-30K·15薪,北京,3-5年本科,节日福利免费班车通讯补贴零食下午茶员工旅游补充医疗保险五险一金交通补助定期体检带薪年假餐补年终奖,软件测试自动化测试
测试工程师,博彦科技,计算机软件,1000-9999人,已上市,11-22K,深圳,3-5年大专,五险一金节日福利定期体检年终奖带薪年假免费班车,软件测试自动化测试SQLSelenium性能测试
测试工程师,软通动力信息技术集团,计算机软件,10000人以上,已上市,12-24K,株洲,1-3年本科,节日福利定期体检带薪年假五险一金,软件测试自动化测试性能测试功能测试
测试工程师,润和软件,移动互联网,10000人以上,已上市,13-22K·13薪,深圳,3-5年本科,股票期权员工旅游年终奖五险一金加班补助餐补节日福利带薪年假,PythonJavaAndroid
测试工程师,bilibili,互联网,10000人以上,已上市,15-30K·15薪,上海,3-5年本科,包吃补充医疗保险餐补员工旅游定期体检节日福利带薪年假交通补助零食下午茶通讯补贴股票期权年终奖五险一金全勤奖,测试工程师web端测试白盒测试
测试工程师,招银网络科技,计算机软件,1000-9999人,不需要融资,20-40K,成都,3-5年本科,餐补带薪年假年终奖节日福利五险一金补充医疗保险定期体检通讯补贴住房补贴,测试测试工程师自动化测试白盒测试黑盒测试
测试工程师,国美控股集团,互联网,10000人以上,不需要融资,15-25K·14薪,北京,5-10年本科,员工旅游定期体检通讯补贴节日福利年终奖餐补加班补助五险一金带薪年假,性能测试功能测试接口测试测试开发
测试工程师,Shopee,电子商务,1000-9999人,已上市,15-30K·15薪,深圳,1-3年本科,带薪年假零食下午茶定期体检补充医疗保险五险一金,自动化测试性能测试功能测试接口测试
测试工程师,货拉拉科技,互联网,10000人以上,D轮及以上,25-50K·14薪,北京,经验不限本科,节日福利年终奖五险一金零食下午茶交通补助员工旅游带薪年假,接口测试PythonJAVA白盒自动化测试
