Android,realme,移动互联网,1000-9999人,不需要融资,25-50K,深圳,经验不限本科,通讯补贴交通补助节日福利带薪年假定期体检餐补年终奖补充医疗保险住房补贴员工旅游免费班车股票期权五险一金,tuningcamera,,,,,,,,,
Android,realme,移动互联网,1000-9999人,不需要融资,25-50K,深圳,经验不限本科,通讯补贴交通补助节日福利带薪年假定期体检餐补年终奖补充医疗保险住房补贴员工旅游免费班车股票期权五险一金,tuningcamera,,,,,,,,,
Android,小米,互联网,10000人以上,已上市,35-60K·14薪,北京,5-10年本科,补充医疗保险年终奖定期体检12%公积金五险一金带薪年假全勤奖餐补股票期权节日福利,蓝牙Core SpecAndroid高通,,,,,,,,,
Android,阿里巴巴大文娱,互联网,1000-9999人,已上市,25-40K·16薪,北京,5-10年本科,交通补助补充医疗保险员工旅游零食下午茶定期体检五险一金免费班车餐补节日福利带薪年假年终奖股票期权,AndroidFramework视频,,,,,,,,,
Android,去哪儿网,互联网,1000-9999人,不需要融资,45-50K·16薪,北京,3-5年本科,交通补助带薪年假年终奖节日福利五险一金员工旅游定期体检,Java破解逆向Apk仿造源码app端,,,,,,,,,
Android,中兴通讯股份有限公司,通信/网络设备,10000人以上,已上市,18-35K,上海,3-5年本科,员工旅游定期体检带薪年假节日福利交通补助补充医疗保险免费班车餐补年终奖五险一金通讯补贴,JavaC++Android功耗优化Linux内核,,,,,,,,,
Android,瑞幸咖啡,互联网,10000人以上,已上市,25-50K,北京,5-10年本科,通讯补贴股票期权交通补助带薪年假餐补结婚喜金节日福利员工饮员工旅游五险一金年终奖,react-native,,,,,,,,,
Android,软通动力,计算机软件,10000人以上,已上市,12-22K,西安,3-5年本科,定期体检五险一金零食下午茶员工旅游节日福利团建活动全勤奖免费班车带薪年假加班补助,AndroidLinux,,,,,,,,,
Android,亚洲创新集团,互联网,1000-9999人,C轮,15-30K·14薪,北京,3-5年本科,员工旅游带薪年假股票期权交通补助节日福利定期体检快速晋升年终奖补充医疗保险餐补五险一金零食下午茶,Kotlin计算机软件,,,,,,,,,
Android,传音控股上海研发中心,移动互联网,1000-9999人,不需要融资,30-50K,上海,3-5年本科,,Socket技术FrameworkJNI,,,,,,,,,
Android,北京字节跳动,移动互联网,10000人以上,D轮及以上,15-30K·15薪,北京,1-3年本科,股票期权五险一金六险一金节日福利交通补助全勤奖补充医疗保险带薪年假加班补助包吃年终奖员工旅游定期体检零食下午茶餐补免费晚餐六险一金,JavaKotlinflutter,,,,,,,,,
Android,阿里巴巴集团,互联网,10000人以上,已上市,15-30K,杭州,3-5年本科,年终奖加班补助定期体检五险一金餐补补充医疗保险免费班车员工旅游股票期权带薪年假节日福利交通补助,Android StudioAndroid UIserviceAndroid,,,,,,,,,
Android,涂鸦智能,互联网,1000-9999人,已上市,20-40K·15薪,上海,经验不限本科,员工旅游股票期权年终奖加班补助通讯补贴定期体检带薪年假五险一金每年outing每月团建费节日福利交通补助,JavaC++网络协议Socket技术Framework,,,,,,,,,
Android,搜狗,互联网,1000-9999人,已上市,30-50K·16薪,北京,5-10年本科,餐补股票期权加班补助带薪年假节日福利五险一金补充医疗保险年终奖定期体检,Android,,,,,,,,,
Android,哈啰出行,互联网,1000-9999人,D轮及以上,30-60K·16薪,上海,3-5年本科,带薪年假餐补股票期权定期体检五险一金年终奖节日福利,KotlinHybrid开发FlutterJava,,,,,,,,,
Android,上海小牛互娱,互联网,1000-9999人,不需要融资,18-30K,北京,3-5年大专,住房补贴餐补节日福利加班补助带薪年假员工旅游零食下午茶全勤奖年终奖五险一金,网络协议Socket技术MVC开发GITMVP,,,,,,,,,
Android,华为技术有限公司,计算机软件,10000人以上,不需要融资,18-35K,上海,在校/应届本科,带薪年假餐补节日福利补充医疗保险定期体检离职补偿年终奖交通补助免费班车零食下午茶员工旅游加班补助五险一金,C++JavaC语言移动端Android软件工程师,,,,,,,,,
Android,携程集团,互联网,10000人以上,已上市,20-35K·15薪,深圳,3-5年本科,五险一金年终奖,JavaKotlin网络协议Socket技术容器技术,,,,,,,,,
Android,杭州三汇,计算机软件,1000-9999人,不需要融资,15-25K·14薪,杭州,3-5年本科,带薪年假五险一金定期体检节日福利交通补助包吃通讯补贴加班补助员工旅游免费班车年终奖,Kotlin,,,,,,,,,
Android,美团网,O2O,10000人以上,已上市,30-60K·15薪,深圳,3-5年本科,补充医疗保险带薪年假生日福利五险一金通讯补贴员工旅游年终奖节日福利交通补助定期体检,Android安全网约车架构,,,,,,,,,
Android,中兴高达,通信/网络设备,500-999人,不需要融资,15-25K,深圳,1-3年本科,带薪年假定期体检通讯补贴员工旅游节日福利免费班车零食下午茶交通补助餐补补充医疗保险股票期权五险一金年终奖,AndroidFrameworkGITJenkinsFramework,,,,,,,,,
Android,广州视睿,计算机软件,1000-9999人,已上市,17-27K·14薪,广州,1-3年本科,通讯补贴员工旅游带薪年假餐补包吃五险一金股票期权交通补助节日福利零食下午茶定期体检年终奖住房补贴补充医疗保险免费班车,架构师计算机软件网络协议移动端Android,,,,,,,,,
Android,探探,互联网,500-999人,D轮及以上,30-60K·15薪,北京,3-5年本科,餐补交通补助包吃免费三餐零食下午茶定期体检补充医疗保险带薪年假节日福利IMAC/Macbook带薪病假五险一金,javaRxjavkotlin,,,,,,,,,
